HAGRID,Kingdom,Phylum,Class,Order,Family,Genus,Species,class,Common name,Femalematurity,Malematurity,Gestation,LitterSize,Adultweight,Maximumlongevity
1872,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,californianus,Animalia.Chordata.Mammalia.Carnivora.Otariidae.Zalophus.californianus,California sea lion,1095,1826,259,1.2,180000,35.7
417,Animalia,Chordata,Aves,Charadriiformes,Laridae,Onychoprion,fuscatus,Animalia.Chordata.Aves.Charadriiformes.Laridae.Onychoprion.fuscatus,Sooty tern,1460,1460,28,1,148,35.8
393,Animalia,Chordata,Aves,Charadriiformes,Laridae,Gygis,alba,Animalia.Chordata.Aves.Charadriiformes.Laridae.Gygis.alba,Fairy tern,1764,1764,36,1,98.1,35.9
18,Animalia,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,americanus,Animalia.Chordata.Amphibia.Anura.Bufonidae.Anaxyrus.americanus,American toad,910,910,8,6000,21.7667,36
1539,Animalia,Chordata,Holostei,Lepisosteiformes,Lepisosteidae,Lepisosteus,osseus,Animalia.Chordata.Holostei.Lepisosteiformes.Lepisosteidae.Lepisosteus.osseus,Longnose gar,2190,1277,,,12540,36
2466,Animalia,Chordata,Mammalia,Primates,Pitheciidae,Pithecia,pithecia,Animalia.Chordata.Mammalia.Primates.Pitheciidae.Pithecia.pithecia,Guianan saki,775,1460,158,1,1480,36
1135,Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Oceanodroma,castro,Animalia.Chordata.Aves.Procellariiformes.Hydrobatidae.Oceanodroma.castro,Harcourt's storm petrel,1826,1826,42,1,42,36
1138,Animalia,Chordata,Aves,Procellariiformes,Hydrobatidae,Oceanodroma,leucorhoa,Animalia.Chordata.Aves.Procellariiformes.Hydrobatidae.Oceanodroma.leucorhoa,Leach's storm petrel,1826,1826,41,1,44.6,36
2400,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Theropithecus,gelada,Animalia.Chordata.Mammalia.Primates.Cercopithecidae.Theropithecus.gelada,Gelada baboon,1391,2190,168,1,16200,36
1567,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Bubalus,depressicornis,Animalia.Chordata.Mammalia.Artiodactyla.Bovidae.Bubalus.depressicornis,Anoa,730,730,300,1,155000,36.1
2444,Animalia,Chordata,Mammalia,Primates,Lemuridae,Eulemur,mongoz,Animalia.Chordata.Mammalia.Primates.Lemuridae.Eulemur.mongoz,Mongoose lemur,650,1065,120,1,1555,36.2
2283,Animalia,Chordata,Mammalia,Perissodactyla,Tapiridae,Acrocodia,indica,Animalia.Chordata.Mammalia.Perissodactyla.Tapiridae.Acrocodia.indica,Malayan tapir,1095,1095,392,1,250000,36.5
605,Animalia,Chordata,Aves,Gruiformes,Gruidae,Grus,canadensis,Animalia.Chordata.Aves.Gruiformes.Gruidae.Grus.canadensis,Sandhill crane,1095,1095,29,2,3890,36.6
2080,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Tolypeutes,matacus,Animalia.Chordata.Mammalia.Cingulata.Dasypodidae.Tolypeutes.matacus,Southern three-banded armadillo,320,320,120,1,1500,36.8
2292,Animalia,Chordata,Mammalia,Pilosa,Megalonychidae,Choloepus,didactylus,Animalia.Chordata.Mammalia.Pilosa.Megalonychidae.Choloepus.didactylus,Southern two-toed sloth,1279,1644,279,1,6250,36.8
1900,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ailuropoda,melanoleuca,Animalia.Chordata.Mammalia.Carnivora.Ursidae.Ailuropoda.melanoleuca,Giant panda,2192,2192,48,1.5,117500,36.8
2308,Animalia,Chordata,Mammalia,Primates,Atelidae,Ateles,belzebuth,Animalia.Chordata.Mammalia.Primates.Atelidae.Ateles.belzebuth,White-bellied spider monkey,1461,1826,184,1,7535,37
1958,Animalia,Chordata,Mammalia,Cetacea,Hyperoodontidae,Hyperoodon,ampullatus,Animalia.Chordata.Mammalia.Cetacea.Hyperoodontidae.Hyperoodon.ampullatus,Northern bottlenose whale,3652,3287,365,1,6500000,37
3313,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Caretta,caretta,Animalia.Chordata.Reptilia.Testudines.Cheloniidae.Caretta.caretta,Loggerhead sea turtle,3650,3650,60,115,156500,37
2049,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,myotis,Animalia.Chordata.Mammalia.Chiroptera.Vespertilionidae.Myotis.myotis,Mouse-eared bat,502,502,65,1,28.55,37.1
2448,Animalia,Chordata,Mammalia,Primates,Lemuridae,Lemur,catta,Animalia.Chordata.Mammalia.Primates.Lemuridae.Lemur.catta,Ring-tailed lemur,595,912,135,1.1,2555,37.3
1375,Animalia,Chordata,Aves,Suliformes,Sulidae,Morus,bassanus,Animalia.Chordata.Aves.Suliformes.Sulidae.Morus.bassanus,Northern gannet,730,1095,43,1,2950,37.4
2443,Animalia,Chordata,Mammalia,Primates,Lemuridae,Eulemur,macaco,Animalia.Chordata.Mammalia.Primates.Lemuridae.Eulemur.macaco,Black lemur,540,266,120,1.4,2467,37.5
2450,Animalia,Chordata,Mammalia,Primates,Lemuridae,Varecia,rubra,Animalia.Chordata.Mammalia.Primates.Lemuridae.Varecia.rubra,Red ruffed lemur,609,650,98,2.2,3601.3,37.5
1040,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,cinerea,Animalia.Chordata.Aves.Pelecaniformes.Ardeidae.Ardea.cinerea,Grey heron,730,730,,,1443,37.5
2390,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Papio,hamadryas,Animalia.Chordata.Mammalia.Primates.Cercopithecidae.Papio.hamadryas,Hamadryas baboon,1514,1762,171,1,18000,37.5
2377,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,nemestrina,Animalia.Chordata.Mammalia.Primates.Cercopithecidae.Macaca.nemestrina,Pigtail macaque,1125,1095,172,1,7912.5,37.6
314,Animalia,Chordata,Aves,Anseriformes,Anatidae,Somateria,mollissima,Animalia.Chordata.Aves.Anseriformes.Anatidae.Somateria.mollissima,Common eider,730,730,28,4,2130,37.8
2358,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus,mitis,Animalia.Chordata.Mammalia.Primates.Cercopithecidae.Cercopithecus.mitis,Blue monkey,1673,1673,132,1,9000,37.8
2276,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,quagga,Animalia.Chordata.Mammalia.Perissodactyla.Equidae.Equus.quagga,Quagga,900,900,365,1,280000,38
237,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Milvus,milvus,Animalia.Chordata.Aves.Accipitriformes.Accipitridae.Milvus.milvus,Red kite,1095,1095,,,1080,38
1897,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Potos,flavus,Animalia.Chordata.Mammalia.Carnivora.Procyonidae.Potos.flavus,Kinkajou,820,550,115,1,3000,38.4
2374,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,fuscata,Animalia.Chordata.Mammalia.Primates.Cercopithecidae.Macaca.fuscata,Japanese macaque,1483,1369,174,1.5,8882.5,38.5
490,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,ciconia,Animalia.Chordata.Aves.Ciconiiformes.Ciconiidae.Ciconia.ciconia,European white stork,1460,1460,33,4,3350,39
2373,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,fascicularis,Animalia.Chordata.Mammalia.Primates.Cercopithecidae.Macaca.fascicularis,Long-tailed macaque,1238,1544,165,1,6362.5,39
1907,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,thibetanus,Animalia.Chordata.Mammalia.Carnivora.Ursidae.Ursus.thibetanus,Asiatic black bear,1095,1095,228,2,103750,39.2
2451,Animalia,Chordata,Mammalia,Primates,Lemuridae,Varecia,variegata,Animalia.Chordata.Mammalia.Primates.Lemuridae.Varecia.variegata,Ruffed lemur,605,649,98,1.9,3482.3,39.4
1699,Animalia,Chordata,Mammalia,Artiodactyla,Giraffidae,Giraffa,camelopardalis,Animalia.Chordata.Mammalia.Artiodactyla.Giraffidae.Giraffa.camelopardalis,Giraffe,1278,1644,457,1,800000,39.5
2286,Animalia,Chordata,Mammalia,Perissodactyla,Tapiridae,Tapirus,terrestris,Animalia.Chordata.Mammalia.Perissodactyla.Tapiridae.Tapirus.terrestris,Brazilian tapir,1095,1095,398,1,250000,39.6
2010,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,giganteus,Animalia.Chordata.Mammalia.Chiroptera.Pteropodidae.Pteropus.giganteus,Indian flying fox,365,365,145,1,1175,40
2840,Animalia,Chordata,Mammalia,Sirenia,Trichechidae,Trichechus,inunguis,Animalia.Chordata.Mammalia.Sirenia.Trichechidae.Trichechus.inunguis,Amazonian manatee,1096,1096,328,1,480000,40
1905,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,arctos,Animalia.Chordata.Mammalia.Carnivora.Ursidae.Ursus.arctos,Brown bear,1313,1313,103,2,277500,40
28,Animalia,Chordata,Amphibia,Anura,Bufonidae,Bufo,bufo,Animalia.Chordata.Amphibia.Anura.Bufonidae.Bufo.bufo,Common European toad,1460,1460,,,,40
603,Animalia,Chordata,Aves,Gruiformes,Gruidae,Grus,americana,Animalia.Chordata.Aves.Gruiformes.Gruidae.Grus.americana,Whooping crane,1460,1460,31,2,7500,40
3381,Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Kinosternon,subrubrum,Animalia.Chordata.Reptilia.Testudines.Kinosternidae.Kinosternon.subrubrum,Common mud turtle,1825,1460,76,4,,40
2376,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,mulatta,Animalia.Chordata.Mammalia.Primates.Cercopithecidae.Macaca.mulatta,Rhesus monkey,1231,2007,165,1,8235,40
1966,Animalia,Chordata,Mammalia,Cetacea,Monodontidae,Delphinapterus,leucas,Animalia.Chordata.Mammalia.Cetacea.Monodontidae.Delphinapterus.leucas,Beluga,1644,2283,416,1,1430000,40
2381,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,silenus,Animalia.Chordata.Mammalia.Primates.Cercopithecidae.Macaca.silenus,Liontail macaque,1429,2511,176,1,7875,40
3328,Animalia,Chordata,Reptilia,Testudines,Emydidae,Glyptemys,muhlenbergii,Animalia.Chordata.Reptilia.Testudines.Emydidae.Glyptemys.muhlenbergii,Bog turtle,2900,2900,90,3,,40
3595,Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Oreoleuciscus,potanini,Animalia.Chordata.Teleostei.Cypriniformes.Cyprinidae.Oreoleuciscus.potanini,Altai osman,3102,3102,,,5500,40
4104,Animalia,Chordata,Teleostei,Salmoniformes,Salmonidae,Salvelinus,alpinus,Animalia.Chordata.Teleostei.Salmoniformes.Salmonidae.Salvelinus.alpinus,Arctic char,3285,3285,,,,40
2927,Animalia,Chordata,Reptilia,Squamata,Boidae,Boa,constrictor,Animalia.Chordata.Reptilia.Squamata.Boidae.Boa.constrictor,Boa constrictor,1095,1095,125,35,3532,40.4
2338,Animalia,Chordata,Mammalia,Primates,Cebidae,Cebus,albifrons,Animalia.Chordata.Mammalia.Primates.Cebidae.Cebus.albifrons,White-fronted capuchin,1310,1310,158,1,2467.5,40.4
362,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Fratercula,arctica,Animalia.Chordata.Aves.Charadriiformes.Alcidae.Fratercula.arctica,Atlantic puffin,1460,1460,42,1,490.5,40.8
269,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser,brachyrhynchus,Animalia.Chordata.Aves.Anseriformes.Anatidae.Anser.brachyrhynchus,Pink-footed goose,1095,1095,,,2645,40.9
2293,Animalia,Chordata,Mammalia,Pilosa,Megalonychidae,Choloepus,hoffmanni,Animalia.Chordata.Mammalia.Pilosa.Megalonychidae.Choloepus.hoffmanni,Hoffmann's two-toed sloth,730,1095,350,1,6250,41
241,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Pithecophaga,jefferyi,Animalia.Chordata.Aves.Accipitriformes.Accipitridae.Pithecophaga.jefferyi,Philippine eagle,1825,2555,63,1,6500,41
3429,Animalia,Chordata,Teleostei,Anguilliformes,Anguillidae,Anguilla,reinhardtii,Animalia.Chordata.Teleostei.Anguilliformes.Anguillidae.Anguilla.reinhardtii,Speckled longfin eel,7300,3650,,,8965,41
3501,Animalia,Chordata,Teleostei,Cypriniformes,Catostomidae,Chasmistes,cujus,Animalia.Chordata.Teleostei.Cypriniformes.Catostomidae.Chasmistes.cujus,Cui-ui,5657,5657,,,1496,41
1811,Animalia,Chordata,Mammalia,Carnivora,Hyaenidae,Crocuta,crocuta,Animalia.Chordata.Mammalia.Carnivora.Hyaenidae.Crocuta.crocuta,Spotted hyena,1095,639,110,2,63000,41.1
3345,Animalia,Chordata,Reptilia,Testudines,Emydidae,Trachemys,scripta,Animalia.Chordata.Reptilia.Testudines.Emydidae.Trachemys.scripta,Common slider,2920,1460,75,13,240,41.3
227,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Gyps,fulvus,Animalia.Chordata.Aves.Accipitriformes.Accipitridae.Gyps.fulvus,Eurasian griffon,1460,1460,,,7436,41.4
279,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,canadensis,Animalia.Chordata.Aves.Anseriformes.Anatidae.Branta.canadensis,Canada goose,730,730,26,5,3200,42
282,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,sandvicensis,Animalia.Chordata.Aves.Anseriformes.Anatidae.Branta.sandvicensis,Hawaiian goose,912,730,30,4,2150,42
228,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,albicilla,Animalia.Chordata.Aves.Accipitriformes.Accipitridae.Haliaeetus.albicilla,White-tailed sea-eagle,1460,1460,41,2,6696.5,42
357,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Alca,torda,Animalia.Chordata.Aves.Charadriiformes.Alcidae.Alca.torda,Razorbill,1460,1460,36,1,726,42
4054,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Hippoglossus,stenolepis,Animalia.Chordata.Teleostei.Pleuronectiformes.Pleuronectidae.Hippoglossus.stenolepis,Pacific halibut,4927,4562,,,199650,42
1130,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Phoebastria,nigripes,Animalia.Chordata.Aves.Procellariiformes.Diomedeidae.Phoebastria.nigripes,Black-footed albatross,1825,1825,65,1,2800,42.1
1701,Animalia,Chordata,Mammalia,Artiodactyla,Hippopotamidae,Hexaprotodon,liberiensis,Animalia.Chordata.Mammalia.Artiodactyla.Hippopotamidae.Hexaprotodon.liberiensis,Pygmy hippopotamus,1278,1644,199,1,215000,42.3
366,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Uria,aalge,Animalia.Chordata.Aves.Charadriiformes.Alcidae.Uria.aalge,Common murre,1825,1825,31,1,992,42.8
1875,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Halichoerus,grypus,Animalia.Chordata.Mammalia.Carnivora.Phocidae.Halichoerus.grypus,Gray seal,1460,1887,240,1,268000,42.9
1059,Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,occidentalis,Animalia.Chordata.Aves.Pelecaniformes.Pelecanidae.Pelecanus.occidentalis,Brown pelican,365,730,29,3,3115.8,43
606,Animalia,Chordata,Aves,Gruiformes,Gruidae,Grus,grus,Animalia.Chordata.Aves.Gruiformes.Gruidae.Grus.grus,Common crane,1825,1825,,,5500,43
1368,Animalia,Chordata,Aves,Suliformes,Fregatidae,Fregata,minor,Animalia.Chordata.Aves.Suliformes.Fregatidae.Fregata.minor,Great frigatebird,1826,1826,56,1,1400,43
2437,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Animalia.Chordata.Mammalia.Primates.Hylobatidae.Symphalangus.syndactylus,Siamang,2190,2190,231,1,10900,43
385,Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,ostralegus,Animalia.Chordata.Aves.Charadriiformes.Haematopodidae.Haematopus.ostralegus,Eurasian oystercatcher,1095,1095,,,480,43.3
2282,Animalia,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,unicornis,Animalia.Chordata.Mammalia.Perissodactyla.Rhinocerotidae.Rhinoceros.unicornis,Indian rhinoceros,1678,2557,479,1,1602330,43.5
1906,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,maritimus,Animalia.Chordata.Mammalia.Carnivora.Ursidae.Ursus.maritimus,Polar bear,1734,1734,65,2,475000,43.8
4159,Animalia,Chordata,Teleostei,Scorpaeniformes,Scorpaenidae,Sebastes,mystinus,Animalia.Chordata.Teleostei.Scorpaeniformes.Scorpaenidae.Sebastes.mystinus,Blue rockfish,1642,1277,,,2084.5,44
3337,Animalia,Chordata,Reptilia,Testudines,Emydidae,Pseudemys,concinna,Animalia.Chordata.Reptilia.Testudines.Emydidae.Pseudemys.concinna,River cooter,2190,1277,,,,44
1090,Animalia,Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus,roseus,Animalia.Chordata.Aves.Phoenicopteriformes.Phoenicopteridae.Phoenicopterus.roseus,Greater flamingo,1825,1825,30,1,2500,44
497,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Leptoptilos,crumeniferus,Animalia.Chordata.Aves.Ciconiiformes.Ciconiidae.Leptoptilos.crumeniferus,Marabou,1460,1460,30,2,8000,44.7
611,Animalia,Chordata,Aves,Gruiformes,Gruidae,Grus,vipio,Animalia.Chordata.Aves.Gruiformes.Gruidae.Grus.vipio,White-naped crane,1095,1095,31,2,5400,45
2278,Animalia,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,simum,Animalia.Chordata.Mammalia.Perissodactyla.Rhinocerotidae.Ceratotherium.simum,White rhinoceros,1643,1643,515,1,2175000,45
246,Animalia,Chordata,Aves,Accipitriformes,Cathartidae,Gymnogyps,californianus,Animalia.Chordata.Aves.Accipitriformes.Cathartidae.Gymnogyps.californianus,California condor,2190,2190,57,1,11175,45
4061,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Microstomus,pacificus,Animalia.Chordata.Teleostei.Pleuronectiformes.Pleuronectidae.Microstomus.pacificus,Dover sole,2738,2738,,,,45
275,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,fuligula,Animalia.Chordata.Aves.Anseriformes.Anatidae.Aythya.fuligula,Tufted duck,365,365,,,701.5,45.2
2313,Animalia,Chordata,Mammalia,Primates,Atelidae,Ateles,paniscus,Animalia.Chordata.Mammalia.Primates.Atelidae.Ateles.paniscus,Black spider monkey,1516,1280,229,1,7887.5,46
2310,Animalia,Chordata,Mammalia,Primates,Atelidae,Ateles,fusciceps,Animalia.Chordata.Mammalia.Primates.Atelidae.Ateles.fusciceps,Brown-headed spider monkey,1515,1826,227,1,7000,46
1889,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Pusa,hispida,Animalia.Chordata.Mammalia.Carnivora.Phocidae.Pusa.hispida,Ringed seal,1826,2191,251,1,90000,46
1952,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Stenella,attenuata,Animalia.Chordata.Mammalia.Cetacea.Delphinidae.Stenella.attenuata,Pantropical spotted dolphin,2983,3956,345,1,112500,46
1521,Animalia,Chordata,Chondrostei,Acipenseriformes,Acipenseridae,Acipenser,gueldenstaedtii,Animalia.Chordata.Chondrostei.Acipenseriformes.Acipenseridae.Acipenser.gueldenstaedtii,Russian sturgeon,5110,4380,,,63250,46
1523,Animalia,Chordata,Chondrostei,Acipenseriformes,Acipenseridae,Acipenser,ruthenus,Animalia.Chordata.Chondrostei.Acipenseriformes.Acipenseridae.Acipenser.ruthenus,Sterlet,2129,1460,,,8800,46.1
2271,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,asinus,Animalia.Chordata.Mammalia.Perissodactyla.Equidae.Equus.asinus,African wild ass,708,1005,359,1,164998,47
267,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser,albifrons,Animalia.Chordata.Aves.Anseriformes.Anatidae.Anser.albifrons,Greater white-fronted goose,1095,1095,27,5,2681,47
3543,Animalia,Chordata,Teleostei,Cypriniformes,Cyprinidae,Cyprinus,carpio,Animalia.Chordata.Teleostei.Cypriniformes.Cyprinidae.Cyprinus.carpio,Common carp,1095,1095,4,300000,10600,47
1948,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Peponocephala,electra,Animalia.Chordata.Mammalia.Cetacea.Delphinidae.Peponocephala.electra,Melon-headed whale,4290,2465,365,1,206000,47
3317,Animalia,Chordata,Reptilia,Testudines,Chelydridae,Chelydra,serpentina,Animalia.Chordata.Reptilia.Testudines.Chelydridae.Chelydra.serpentina,Common snapping turtle,3285,2646,,,10250,47
2311,Animalia,Chordata,Mammalia,Primates,Atelidae,Ateles,geoffroyi,Animalia.Chordata.Mammalia.Primates.Atelidae.Ateles.geoffroyi,Central American spider monkey,1825,1826,232,1,7267.5,47.1
3177,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Python,regius,Animalia.Chordata.Reptilia.Squamata.Pythonidae.Python.regius,Ball python,1825,1825,77,7,,47.5
1887,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,vitulina,Animalia.Chordata.Mammalia.Carnivora.Phocidae.Phoca.vitulina,Harbor seal,1095,1460,253,1,115000,47.6
197,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,chrysaetos,Animalia.Chordata.Aves.Accipitriformes.Accipitridae.Aquila.chrysaetos,Golden eagle,1460,1460,40,2,4800,48
229,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Haliaeetus,leucocephalus,Animalia.Chordata.Aves.Accipitriformes.Accipitridae.Haliaeetus.leucocephalus,Bald eagle,1460,1460,35,2,3175,48
400,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,argentatus,Animalia.Chordata.Aves.Charadriiformes.Laridae.Larus.argentatus,Herring gull,1825,1460,26,3,1094,49
2280,Animalia,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,bicornis,Animalia.Chordata.Mammalia.Perissodactyla.Rhinocerotidae.Diceros.bicornis,Black rhinoceros,1826,2254,474,1,1100000,49
2258,Animalia,Chordata,Mammalia,Monotremata,Tachyglossidae,Tachyglossus,aculeatus,Animalia.Chordata.Mammalia.Monotremata.Tachyglossidae.Tachyglossus.aculeatus,Short-beaked echidna,548,548,22,1,3500,49.5
3375,Animalia,Chordata,Reptilia,Testudines,Kinosternidae,Kinosternon,baurii,Animalia.Chordata.Reptilia.Testudines.Kinosternidae.Kinosternon.baurii,Striped mud turtle,870,690,,,,49.6
4233,Animalia,Echinodermata,Echinoidea,Echinoida,Strongylocentrotidae,Strongylocentrotus,purpuratus,Animalia.Echinodermata.Echinoidea.Echinoida.Strongylocentrotidae.Strongylocentrotus.purpuratus,Purple sea urchin,730,730,,,,50
4064,Animalia,Chordata,Teleostei,Pleuronectiformes,Pleuronectidae,Pleuronectes,platessa,Animalia.Chordata.Teleostei.Pleuronectiformes.Pleuronectidae.Pleuronectes.platessa,Plaice,1038,1095,,,3850,50
3977,Animalia,Chordata,Teleostei,Perciformes,Sciaenidae,Sciaenops,ocellatus,Animalia.Chordata.Teleostei.Perciformes.Sciaenidae.Sciaenops.ocellatus,Red drum,1642,1277,,,24750,50
4163,Animalia,Chordata,Teleostei,Scorpaeniformes,Scorpaenidae,Sebastes,paucispinis,Animalia.Chordata.Teleostei.Scorpaeniformes.Scorpaenidae.Sebastes.paucispinis,Bocaccio,1460,1460,,,5296.5,50
3430,Animalia,Chordata,Teleostei,Anguilliformes,Anguillidae,Anguilla,rostrata,Animalia.Chordata.Teleostei.Anguilliformes.Anguillidae.Anguilla.rostrata,American eel,1642,1642,,,4031.5,50
3770,Animalia,Chordata,Teleostei,Perciformes,Cheilodactylidae,Nemadactylus,macropterus,Animalia.Chordata.Teleostei.Perciformes.Cheilodactylidae.Nemadactylus.macropterus,Tarakihi,1825,1825,,,,50
1418,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Galeocerdo,cuvier,Animalia.Chordata.Chondrichthyes.Carcharhiniformes.Carcharhinidae.Galeocerdo.cuvier,Tiger shark,2555,1825,,31.5,444070,50
4021,Animalia,Chordata,Teleostei,Perciformes,Sparidae,Lithognathus,aureti,Animalia.Chordata.Teleostei.Perciformes.Sparidae.Lithognathus.aureti,West coast seabream,3084,1971,,,10615,50
1931,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,acutorostrata,Animalia.Chordata.Mammalia.Cetacea.Balaenopteridae.Balaenoptera.acutorostrata,Common minke whale,2740,2740,312,1,7500000,50
1967,Animalia,Chordata,Mammalia,Cetacea,Monodontidae,Monodon,monoceros,Animalia.Chordata.Mammalia.Cetacea.Monodontidae.Monodon.monoceros,Narwhal,2191,2922,450,1,1250000,50
1477,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Dipturus,batis,Animalia.Chordata.Chondrichthyes.Rajiformes.Rajidae.Dipturus.batis,Common skate,4015,4015,,40,53405,50
